filepath,target_class,fold
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (105).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (106).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (107).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (108).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (109).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (11).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (110).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (12).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (13).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (14).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (15).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (16).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (17).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (18).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (19).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (2).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (20).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (21).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (22).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (23).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (24).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (25).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (26).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (27).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (28).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (29).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (3).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (30).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (31).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (32).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (33).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (34).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (35).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (36).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (37).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (38).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (39).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (4).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (40).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (41).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (42).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (43).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (44).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (45).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (46).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (47).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (48).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (49).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (5).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (50).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (51).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (52).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (53).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (54).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (55).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (56).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (57).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (58).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (59).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (6).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (60).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (61).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (62).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (63).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (64).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (65).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (66).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (67).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (68).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (69).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (7).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (70).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (71).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (72).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (73).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (74).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (75).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (76).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (77).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (78).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (79).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (8).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (80).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (81).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (82).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (83).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (84).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (85).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (86).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (87).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (88).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (89).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (9).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (90).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (91).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (92).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (93).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (94).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (95).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (96).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (97).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (98).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (99).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (1).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (10).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (100).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (101).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (102).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (103).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (104).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (105).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (106).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (107).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (108).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (109).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (11).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (110).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (12).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (13).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (14).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (15).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (16).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (17).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (18).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (19).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (2).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (20).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (21).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (22).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (23).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (24).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (25).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (26).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (27).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (28).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (29).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (3).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (30).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (31).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (32).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (33).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (34).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (35).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (36).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (37).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (38).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (39).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (4).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (40).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (41).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (42).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (43).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (44).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (45).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (46).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (47).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (48).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (49).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (5).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (50).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (51).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (52).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (53).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (54).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (55).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (56).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (57).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (58).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (59).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (6).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (60).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (61).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (62).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (63).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (64).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (65).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (66).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (67).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (68).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (69).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (7).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (70).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (71).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (72).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (73).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (74).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (75).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (76).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (77).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (78).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (79).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (8).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (80).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (81).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (82).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (83).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (84).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (85).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (86).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (87).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (88).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (89).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (9).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (90).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (91).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (92).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (93).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (94).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (95).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (96).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (97).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (98).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (99).jpg,Yellow Mosaic,3
