image_path,filename,target_class,width,height,channels,mode,fold
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201509.jpg,blurred_IMG_20230630_201509.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201510.jpg,blurred_IMG_20230630_201510.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201510_1.jpg,blurred_IMG_20230630_201510_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201511.jpg,blurred_IMG_20230630_201511.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201512.jpg,blurred_IMG_20230630_201512.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201512_1.jpg,blurred_IMG_20230630_201512_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201513.jpg,blurred_IMG_20230630_201513.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201514.jpg,blurred_IMG_20230630_201514.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201515.jpg,blurred_IMG_20230630_201515.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201515_1.jpg,blurred_IMG_20230630_201515_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201516.jpg,blurred_IMG_20230630_201516.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201517.jpg,blurred_IMG_20230630_201517.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201517_1.jpg,blurred_IMG_20230630_201517_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201518.jpg,blurred_IMG_20230630_201518.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201519.jpg,blurred_IMG_20230630_201519.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201519_1.jpg,blurred_IMG_20230630_201519_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201520.jpg,blurred_IMG_20230630_201520.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201521.jpg,blurred_IMG_20230630_201521.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201522.jpg,blurred_IMG_20230630_201522.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201522_1.jpg,blurred_IMG_20230630_201522_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201523.jpg,blurred_IMG_20230630_201523.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201524.jpg,blurred_IMG_20230630_201524.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201524_1.jpg,blurred_IMG_20230630_201524_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201525.jpg,blurred_IMG_20230630_201525.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201526.jpg,blurred_IMG_20230630_201526.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201526_1.jpg,blurred_IMG_20230630_201526_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201527.jpg,blurred_IMG_20230630_201527.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201528.jpg,blurred_IMG_20230630_201528.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201528_1.jpg,blurred_IMG_20230630_201528_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201529.jpg,blurred_IMG_20230630_201529.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201530.jpg,blurred_IMG_20230630_201530.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201530_1.jpg,blurred_IMG_20230630_201530_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201531.jpg,blurred_IMG_20230630_201531.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201532.jpg,blurred_IMG_20230630_201532.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201532_1.jpg,blurred_IMG_20230630_201532_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201550.jpg,blurred_IMG_20230630_201550.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201550_1.jpg,blurred_IMG_20230630_201550_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201551.jpg,blurred_IMG_20230630_201551.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201552.jpg,blurred_IMG_20230630_201552.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201552_1.jpg,blurred_IMG_20230630_201552_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201553.jpg,blurred_IMG_20230630_201553.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201554.jpg,blurred_IMG_20230630_201554.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201554_1.jpg,blurred_IMG_20230630_201554_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201555.jpg,blurred_IMG_20230630_201555.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201556.jpg,blurred_IMG_20230630_201556.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201557.jpg,blurred_IMG_20230630_201557.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201557_1.jpg,blurred_IMG_20230630_201557_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201558.jpg,blurred_IMG_20230630_201558.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201559.jpg,blurred_IMG_20230630_201559.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201559_1.jpg,blurred_IMG_20230630_201559_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201600.jpg,blurred_IMG_20230630_201600.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201601.jpg,blurred_IMG_20230630_201601.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201601_1.jpg,blurred_IMG_20230630_201601_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201602.jpg,blurred_IMG_20230630_201602.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201603.jpg,blurred_IMG_20230630_201603.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201603_1.jpg,blurred_IMG_20230630_201603_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201604.jpg,blurred_IMG_20230630_201604.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201605.jpg,blurred_IMG_20230630_201605.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201605_1.jpg,blurred_IMG_20230630_201605_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201606.jpg,blurred_IMG_20230630_201606.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201607.jpg,blurred_IMG_20230630_201607.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201607_1.jpg,blurred_IMG_20230630_201607_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201608.jpg,blurred_IMG_20230630_201608.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201609.jpg,blurred_IMG_20230630_201609.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201609_1.jpg,blurred_IMG_20230630_201609_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201610.jpg,blurred_IMG_20230630_201610.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201611.jpg,blurred_IMG_20230630_201611.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201611_1.jpg,blurred_IMG_20230630_201611_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201612.jpg,blurred_IMG_20230630_201612.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201613.jpg,blurred_IMG_20230630_201613.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201613_1.jpg,blurred_IMG_20230630_201613_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201614.jpg,blurred_IMG_20230630_201614.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201615.jpg,blurred_IMG_20230630_201615.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201615_1.jpg,blurred_IMG_20230630_201615_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201616.jpg,blurred_IMG_20230630_201616.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201617.jpg,blurred_IMG_20230630_201617.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201617_1.jpg,blurred_IMG_20230630_201617_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201618.jpg,blurred_IMG_20230630_201618.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201619.jpg,blurred_IMG_20230630_201619.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201619_1.jpg,blurred_IMG_20230630_201619_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201620.jpg,blurred_IMG_20230630_201620.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201621.jpg,blurred_IMG_20230630_201621.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201621_1.jpg,blurred_IMG_20230630_201621_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201622.jpg,blurred_IMG_20230630_201622.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201623.jpg,blurred_IMG_20230630_201623.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201648.jpg,blurred_IMG_20230630_201648.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201648_1.jpg,blurred_IMG_20230630_201648_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201649.jpg,blurred_IMG_20230630_201649.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201650.jpg,blurred_IMG_20230630_201650.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201650_1.jpg,blurred_IMG_20230630_201650_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201651.jpg,blurred_IMG_20230630_201651.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201652.jpg,blurred_IMG_20230630_201652.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201652_1.jpg,blurred_IMG_20230630_201652_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201653.jpg,blurred_IMG_20230630_201653.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201654.jpg,blurred_IMG_20230630_201654.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201655.jpg,blurred_IMG_20230630_201655.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201655_1.jpg,blurred_IMG_20230630_201655_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201656.jpg,blurred_IMG_20230630_201656.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201657.jpg,blurred_IMG_20230630_201657.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201657_1.jpg,blurred_IMG_20230630_201657_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201658.jpg,blurred_IMG_20230630_201658.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201659.jpg,blurred_IMG_20230630_201659.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201659_1.jpg,blurred_IMG_20230630_201659_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201700.jpg,blurred_IMG_20230630_201700.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201701.jpg,blurred_IMG_20230630_201701.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201701_1.jpg,blurred_IMG_20230630_201701_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201702.jpg,blurred_IMG_20230630_201702.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201703.jpg,blurred_IMG_20230630_201703.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201703_1.jpg,blurred_IMG_20230630_201703_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201704.jpg,blurred_IMG_20230630_201704.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201705.jpg,blurred_IMG_20230630_201705.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201705_1.jpg,blurred_IMG_20230630_201705_1.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201706.jpg,blurred_IMG_20230630_201706.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201707.jpg,blurred_IMG_20230630_201707.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Canker_Diseases_Leaf_Orange\blurred_IMG_20230630_201708.jpg,blurred_IMG_20230630_201708.jpg,Citrus_Canker_Diseases_Leaf_Orange,256,256,3,RGB,1
